user,videogame,rating
B00000F1GM,A2ZRE62BXW97RB,5
B00000F1GM,A2QXZIKSS4OFYX,5
B00000F1GM,A2HPUBAJYTJKLP,5
B00000F1GM,A1YTGW7D993K23,5
B00000F1GM,A1R8DU1FGAR5N0,5
B00000F1GM,A1HOVGEE981HS0,5
B00000F1GM,AP671NZCKNBZR,5
B00000F1GM,ACJGMAT5ZEZDS,5
B00000F1GM,A1H35GW91FQF8K,4
B00000F1GM,A38FVBBQ1YODJW,2
B00000F1GM,A3AZXJ9S6J3PI9,5
B00000F1GM,A3PF4CG5CYQ8MU,1
B00000F1GM,A1AMFQT8Z4SNNT,5
B00000F1GM,AS210VKE6OUJK,4
B00000F1GM,A2EZ9ID1H6C6UX,5
B00000F1GM,A29Z0OKLTIZ7MN,4
B00000G16I,A18TQCZTF7GP31,5
B00000G16I,A2PBZLBG254YSO,5
B00000G16I,A338Y8YTEODNB4,5
B00000G16I,A3JMYIEYE65XK8,5
B00000G16I,AHTNZ2L8LTBC2,5
B00000G16I,A1SVBZFV30MQVW,3
B00000G16I,A2XBRDASK1OSIE,5
B00000G16I,AECQFN1RJGVXJ,5
B00000G16I,A2D6D9YFJYWQSN,5
B00000G16I,A3TJP49938Y0VH,5
B00000G16I,AKQRFK6J35TBQ,5
B00000G16I,A2U1AJVGD1ILSJ,5
B00000G16I,AABRFHPBMH5SJ,5
B00000G16I,A1WBWC75JQQ539,4
B00000G16I,A2NRSADWX96UYV,3
B00000G16I,AT4UZKGPQ719W,3
B00000G16I,A3MAN5CBRX1KEV,5
B00000G16I,A3BFW69ZM0V56B,4
B00000G16I,AFSJXUB4699CN,2
B00000G16I,A2ZINQBNNYPF0P,5
B00000G16I,A1I2ZVF3K0PQM7,4
B00000G16I,A1S5IQ3JW09PIH,5
B00000G16I,A301IGCZEUERDH,5
B00000G16I,A3SGRYIICHGMX,3
B00000G16I,A1KXWOKFF2PKYY,5
B00000G16I,A22QT90BTE0D8H,4
B00000G16I,A3MCIFXE7SNAX8,3
B00000G16I,A1DS0OQ3SMY8HD,1
B00000G16I,A2TAQHMWOX45GO,2
B00000G16I,A1U3KGZTM7AJRI,1
B00000G16I,A3I3Z7158E2EL3,5
B00000G16I,A30G2GARXCV19W,3
B00000G16I,AH4FPPM86UHKG,4
B00000G16I,A1OIR092XVLRT2,4
B00000G16I,A3G44HT4IDEC4E,5
B00000G16I,A2JUB2WVQKQ9QH,5
B00000G16I,ASZESILQJP6XD,5
B00000G16I,A18OJGVKDMMMGU,4
B00000G16I,A1HZ7D5ZL48AAW,5
B00000G16I,AY7NU771QAIOP,4
B00000G16I,A2J27TTY9PWFLG,3
B00000G16I,A2FPIX3KD2NP53,5
B00000G16I,A33Y68C2V3V8HY,5
B00000G16I,A3IQUPL9YLBDII,5
B00000G16I,A3VDWPRYD78MD1,2
B00000G16I,A27QMXD2HVG81P,4
B00000G16I,A10FXE5P9JRTEN,5
B00000G16I,A2OPY0ZQSYM13C,4
B00000G16I,A182YZFMZO8CBB,5
B00000G16I,A2K6G46GBAMNTV,3
B00000G16I,A32W395LU0I8LC,3
B00000G16I,A1VMYQFX3DV9MU,5
B00000G16I,A1627XV0JR4WUC,1
B00000G16I,AAQTMJWJ8MXX6,5
B00000G16I,A169TI6OWZU7SM,1
B00000G16I,A2944WUADXXLVJ,1
B00000G16I,A2DQN99S51ND8D,4
B00000G16I,A2NU3IJYTDIPCI,4
B00000G16I,A1412I8A4HWBG7,3
B00000G16I,AX5MD00LJ6C7,5
B00000G16I,A3KMOEVKYDKEY7,1
B00000G16I,A2J4AUMQUDIQAZ,3
B00000G16I,A1H8EKYDR9WAP4,4
B00000G16I,A29HQ48RMZ2LVP,5
B00000G16I,A17Z4IT3RZFQUU,4
B00000G16I,A1NBF4FQW9F4ZE,5
B00000G16I,A9998RE3AEA95,4
B00000G16I,A36TON3TN62DO9,5
B00000G16I,AQX0OIX0W30EP,4
B00000G16I,A11FWU6DHP15RV,1
B00000G16I,A1FRZYAJ4JKNA0,5
B00000G16I,A7HL291CGECJ0,3
B00000G16I,A3PPI0531CJGMH,4
B00000G16I,A1WM0YUE2RP5BZ,4
B00000G16I,A36HFYRFMZZ9QX,1
B00000G16I,A36N5DBBMHEQJ0,3
B00000G16I,A1KG5PVM1NF45I,3
B00000G16I,A13USPSWTONTYP,1
B00000G16I,A373IF3MGSA2Q2,2
B00000G16I,A12QKU439TO18E,5
B00000G16I,A3UUJBIBIIB3QK,3
B00000G16I,A2JBVLIZPELMP4,5
B00000G2OP,A3FL6PTC3AVR3K,5
B00000G2OP,ALYFAUAXLZ220,1
B00000G2OP,A46LH9ESQT225,5
B00000G2OP,A2JY1V4354076T,2
B00000G2OP,A375F9XXBN5E87,1
B00000I1BE,A33RPSZOHSZO2I,5
B00000I1BE,A3KK9VBX3OIX97,5
B00000I1BE,ABCRMFCJ8LS66,5
B00000I1BE,A291XJZXTSIY0P,4
B00000I1BE,A38L9PDQ9PFZ8U,5
B00000I1BE,ASXD447Q8PPOM,5
B00000I1BE,A3BX5DSLSKB0N3,2
B00000I1BE,AF6J824F7JIH1,5
B00000I1BE,A119Q9NFGVOEJZ,5
B00000I1BE,A2NJ0E45U41S1U,3
B00000I1BT,A2TI67VB6TDWF5,4
B00000I1BE,A3N3QTBIMBSDIW,5
B00000I1BE,A2UAOP0VUA12EQ,4
B00000I1BE,A2WQY1B8ZS7QRZ,4
B00000I1BE,A36RRLVEBABY5Z,2
B00000I1BE,A1Q5WAC25YBYPA,2
B00000I1BE,A1FK4FON1NX2KE,4
B00000I1BE,A3GKMQFL05Z79K,5
B00000I1BE,AQXZ0AAP6IW2C,1
B00000I1BE,A2YAABMT80RLYA,4
B00000I1BT,A1OQ3F1LJSUV9S,4
B00000I1BT,AOHMWXL171WMU,5
B00000I1BT,A5O35NH1TJPQ9,5
B00000I1BT,A17174N29S55N1,4
B00000I1BT,A2YRINPHMEP5VD,3
B00000I1BT,A2ODLWOIG9I4VJ,5
B00000I1BT,AC3L9OB4NS2E1,5
B00000I1BT,A3BG89PD4HUVEN,5
B00000I1BT,ACUHDYM5A8VAL,5
B00000I1BT,A2WBTKRJUCK3XV,5
B00000I1BT,A3V4RSEUTM24RE,5
B00000I1BT,A2E2I6B878CRMA,5
B00000I1BT,A3679B0HFOPPO3,5
B00000I1BT,AWK3LFAT0IHP3,5
B00000I1BT,A2N8APC0G9M3QM,5
B00000I1BT,A1ME7N1ORVTEG5,4
B00000I1BT,A2UFMK15B8NL7Q,2
B00000I1BT,A3J8ABVGK7ZL6H,5
B00000I1BT,A1V45LBA2UXROR,3
B00000I1BT,A3MLE8ZTZLEEQV,5
B00000I1BE,A3C477T4J0A1H3,5
B00000I1BE,A1H9SWNKX6N260,5
B00000I1BE,A21J598IUYOLY,5
B00000I1BE,A6A0LTYEAMAP5,5
B00000I1BE,A2X5WQG6GN1PXI,5
B00000I1BE,A2U7ABLSDAITGC,5
B00000I1BV,A21A8AVQQS3GIE,4
B00000I1BV,A1YMLZ7281LYYG,5
B00000I1BV,A2GBBDNZLYC4A9,2
B00000I1BT,A1173RHSF0AS4G,5
B00000I1BT,A3GIWXQUCVWF0U,1
B00000I1BT,A3KCFSXGAOEXOP,5
B00000I1BT,A1O8E9SH04EUDU,5
B00000I1BT,A2RFNIOYR9YO69,5
B00000I1BT,A39ANJYWZBA3CS,5
B00000I1BT,A3IODF2BIRQ30H,5
B00000I1BT,AAKIGCBTT38JD,5
B00000I1BT,A2JRHOLCJ4R4LP,5
B00000I1BT,A939GWRPG27JV,5
B00000I1BT,A358CBXDEJYBCG,4
B00000I1BT,A3IHOH1XRON4DN,5
B00000I1BT,A26YHSZR3T0U7P,5
B00000I1BT,API8Q4Y20969U,5
B00000I1BT,A2LY7GPTXH2A9B,5
B00000I1BT,AKFE1P1ZDBPXU,5
B00000I1BT,A1Z6U4CA4SNMTI,4
B00000I1BT,ACSZTM3KHFPBL,5
B00000I1BN,AIFE5VRRJV96Y,3
B00000I1BN,A1TRS17O2N4C8E,5
B00000I1BN,A4Z9NHOW5LT0M,1
B00000I1BN,A2D6OGSSRZG0EY,5
B00000I1BN,A2FMH84E80ZZHD,4
B00000I1BN,A37772U4BHLDTU,4
B00000I1BN,ANR76RUNH46O3,3
B00000I1BN,A3KF4IP2MUS8QQ,4
B00000I1BN,A1FPZHFLG4EBVI,2
B00000I1BT,A16YCLRKOU0EV3,5
B00000I1BT,A3TQYYCZLXLLHE,5
B00000I1BT,A2U6DB1OE7JICM,5
B00000I1BT,A14SE1GA8X31DC,5
B00000I1BT,A2COB8S97YJE5V,5
B00000I1BT,A36RRLVEBABY5Z,5
B00000I1BT,A2198FZZMTJ38H,5
B00000I1BN,A1RB4CVRATMW5K,3
B00000I1BB,A3RLPFGUSXTGVX,5
B00000I1BB,A3VRTYB0UJVQVJ,5
B00000I1BB,A38AP90SXXKKU5,4
B00000I1BB,A2S9C4IXJN5ZZZ,5
B00000I1BB,A1JS9TTFJJCDWZ,1
B00000I1BB,A2XHSE6B8J17VW,5
B00000I1BB,A2Z5B2C339XM0F,5
B00000I1BB,AUN7Z2LOX2ZG9,5
B00000I1BB,A1BEVCB20P29GE,1
B00000I1BB,A11Y8YGA0PLEND,5
B00000I1BB,A2DLPRD1FYNW7H,1
B00000I1BB,ANVM2Y00E2CSA,5
B00000I1BB,A1SSKWISW4QWVX,5
B00000I1BB,A11EN0QCIXCTAP,5
B00000I1BB,A3VNZOA5UVZYTK,5
B00000I1BB,A13C9FMZN000SJ,4
B00000I1BB,ASJN7PQ76JYQ9,5
B00000I1BB,A2ZBLOA9KOBSE1,5
B00000I1BB,A4HQE034PKSQX,5
B00000I1BB,A3LA0PPCOKJUZK,5
B00000I1BK,A3VVDXMQ7YQ2BM,3
B00000I1BK,A16G6M5WL5DN99,5
B00000I1BK,A3H5YV2M8529ID,5
B00000I1BK,AF5PPXU4QCS2Q,5
B00000I1BK,AYFXX888CUGA0,5
B00000I1BK,A32IT6YBJYOT2A,5
B00000I1BK,A1PZDLLSAREVD5,5
B00000I1BK,A34993J76I9NIM,5
B00000I1BK,A2W5BVUPEVX1ME,5
B00000I1BB,A2MPDC8AELUHUQ,2
B00000I1BB,A1P1BMQ5W8NWMP,5
B00000I1BB,A319VYT95BAX3J,1
B00000I1BB,A12NRJ0PZCEVPY,1
B00000I1BB,A3MZS358CJ8QSW,5
B00000I1BB,A317A1INYCOFQJ,5
B00000I1BB,ANNRNQ8IJV0X1,4
B00000I1BB,A39QYCBKS4D6E7,5
B00000I1BB,A30WFGZWZ9KDQV,5
B00000I1BB,A178ER5OS9RVZ7,5
B00000I1BK,A3T2F9UHUTMF43,4
B00000I1BK,A1ZW0V87GQC9W,5
B00000I1BK,A3SDL2G00ENYPM,5
B00000I1BK,AI0GLZAC524VM,5
B00000I1BK,A1PW1EP32LDPEO,4
B00000I1BK,A2LUNVVBCIVGC3,5
B00000I1BK,A1ILWYOPKPN84P,2
B00000I1BK,A357QFX18ZPFQ8,5
B00000I1BK,A2VMR0HSS0TTC8,5
B00000I1BK,A19YGJNR0ZQZ7P,5
B00000I1BB,A3H21F775QII1B,5
B00000I1BB,A2YW3SCO4YDGO6,5
B00000I1BB,A1UVA2ZZC7P9BW,4
B00000I1BB,A2WTO0ST2SUUY9,3
B00000I1BB,A3K4VRLNUN9EWZ,5
B00000I1BB,ARL7XTVDI0W7G,4
B00000I1BB,A26KJNRUX70Y9Y,4
B00000I1BB,A254SSY43QD6YR,5
B00000I1BB,A21JVU2P0VGR3G,5
B00000I1BB,A2GZL0R8W7FRM3,5
B00000I1BK,A3RV7K8XS9JS64,5
B00000I1BK,A3EC862260QDXC,4
B00000I1BK,A37H1I7JEP9511,3
B00000I1BK,A24BB5A6P5JXY8,5
B00000I1BK,A3GZ1LI58E56P5,5
B00000I1BK,A3KYGX3VE62OC3,5
B00000I1BK,A1XWM6U7BC84D5,5
B00000I1BK,AJK7O1WGB292P,2
B00000I1BK,A3LNQA0079ALV8,5
B00000I1BK,AW26QWXXV1XLL,5
B00000I1BZ,A1TLAOLS9R0SCS,5
B00000I1BZ,A1ZYZ5853ZADZA,5
B00000I1BB,AV56CQTOGFTCJ,4
B00000I1BB,AN625L1BCSNJY,5
B00000I1BB,AOXX0U2T2BGYM,5
B00000I1BB,A2SNLRIWGAUUYS,4
B00000I1BB,A3IBXED14SKZ8Y,3
B00000I1BB,A2BLB6VO8MIUWO,1
B00000I1BB,AEZQU3KJX7KJB,5
B00000I1BB,APUBK9YH6ZZ1D,2
B00000I1BB,A373SUSH494TJ0,5
B00000I1BB,A3713PP4MADKED,4
B00000I1BK,A1DHEDWPFH16PQ,5
B00000I1BK,A9GXITSQPS8F1,5
B00000I1BK,A1YDKNPKR4TVP4,5
B00000I1BK,A2YXFLSLW8EMEL,4
B00000I1BK,A372505Z6453FA,1
B00000I1BK,A1E5VPSI6AXPLK,5
B00000I1BK,A16NJ0VOWJ31V4,5
B00000I1BK,A2LMV6PM55F6BB,5
B00000I1BK,A23K9FNIOHFTZ5,5
B00000I1BK,AL61EC5CQP9UK,4
B00000I1BB,A138826JMC0J3T,4
B00000I1BB,AMUBTXMP7LK3,4
B00000I1BB,A38QIWWPWGNHUD,1
B00000I1BB,A1EQO3G463IC3U,1
B00000I1BB,A2396ASCFP9L7F,2
B00000I1BB,A1OYBF92TASIWN,2
B00000I1BB,A3NJ82U7NMZ0VD,4
B00000I1BU,A3CXIWY00AU51G,5
B00000I1BU,A32NZFUEXM3Z2Q,4
B00000I1BU,A1OPCXYATMMGHP,5
B00000I1BU,A32VDRZJSOBSUR,4
B00000I1BZ,ALHTC9K8UGCN4,4
B00000I1BZ,AVW0I3GK810VC,5
B00000I1BZ,A3E3TFB3MUS2X7,4
B00000I1BZ,A2P7MUL0MQP9KF,5
B00000I1BZ,A3SNBGAZ0LH5QR,3
B00000I1BZ,A23LLWMO2KNXFR,5
B00000I1BZ,A1ITVHRZE96PW5,5
B00000I1BZ,A12M1V77QEU9OZ,5
B00000I1BZ,A2X52LJQ0IC8UW,5
B00000I1BZ,A2IN6CWOOVJQXE,1
B00000I1BK,AU2M91NZ4I5KF,5
B00000I1BK,A20LZZD64RNUH9,3
B00000I1BK,A3OY9JFG9NQ45U,5
B00000I1BK,A2FPIG2WVZRRL6,5
B00000I1BK,A1EZMV5DSWU8TU,4
B00000I1BK,A95QMAXRFSMMD,5
B00000I1BK,A1YHY41ITDRQ73,5
B00000I1BK,A3DBIU8K83EB1T,5
B00000I1BK,A3R0CPAL319444,5
B00000I1BZ,A3O4K0X6O6YX0K,5
B00000I1BZ,A1XOYXZG9VZZAE,5
B00000I1BZ,A26A9100Z9KJRZ,5
B00000I1BZ,A26FS7Y81XIZUK,5
B00000I1BZ,A39DRROMZXU3RP,4
B00000I1BZ,A24TSV6PUYAWYQ,5
B00000I1BZ,A2FI463298C44G,5
B00000I1BZ,A2PMUXE4MCSZCP,4
B00000I1BZ,A1PGXL0JC5VGQJ,4
B00000I1BZ,A208S375A2WUH0,5
B00000I1BA,A26EVB35378LTI,5
B00000I1BA,A1Y0BM31BY9UDC,5
B00000I1BA,A1C9Y9YNGSOPBJ,5
B00000I1BA,A2OUKHGJ85XN4U,4
B00000I1BA,A36V06A4RD9CQE,5
B00000I1BA,A1RLFIKRVUQ70Y,5
B00000I1BA,AFLY5OQK4GRRW,2
B00000I1BA,A35XRCOWZ4SBD3,5
B00000I1BA,AIP0YO68BWW6H,5
B00000I1BA,A2A12P1XHLTDL2,5
B00000I1BK,A20TZ1MQ0KMJRR,4
B00000I1BK,A1IBN1GO0OXX8D,5
B00000I1BK,A1HS0JDV5GLHIX,5
B00000I1BK,A2TMXNVBBLYFON,5
B00000I1BK,A270O2KFBD8K6W,5
B00000I1BK,A3QU2H85LA6OWW,5
B00000I1BZ,A2P4D4YFJGT3IU,5
B00000I1BZ,A3446EBGI4AJAJ,5
B00000I1BZ,A1QHY49V4XCN6S,5
B00000I1BZ,A31Z7E1Q01VRNJ,4
B00000I1BZ,A304GUEPCPYM3Z,3
B00000I1BZ,A1G96GUTZ0R9B9,4
B00000I1BZ,AY3Y9ROK6LRPI,4
B00000I1BA,A2QWLMGTYYTR8S,4
B00000I1BA,A1ZW44BG7JVPX7,5
B00000I1BA,A1N6BYSMHS18E4,5
B00000I1BA,A2NE1ST21T7MOX,5
B00000I1BA,A1I76CY05WCHNC,3
B00000I1BA,A2OA1FLH8U4TDV,5
B00000I1BA,A3RFV74DG48PM8,5
B00000I1BA,A32JKNQ6BABMQ2,3
B00000I1BA,AZXHK8IO25FL6,5
B00000I1BA,A3G44HT4IDEC4E,5
B00000I1BZ,A1J7AV8U6H2YJH,5
B00000I1BZ,A2WEPL6I2L1TTL,5
B00000I1BZ,AO6JMGXZ9FVT7,5
B00000I1BZ,A11BXM7G3XFCI7,5
B00000I1BZ,A32WI20A93R37X,5
B00000I1BZ,A2ASEBCEN9ZWTZ,5
B00000I1BZ,AKKLUB79WFSWX,5
B00000I1BZ,A1LIH906YS1K03,4
B00000I1BZ,A30YUVSUTWY1BH,5
B00000I1C0,A11X4CYTGSO8Z3,5
B00000I1C0,AFJPGQDWTRFHZ,2
B00000I1C0,A1WODHQ4IPYSAE,2
B00000I1C0,AS8GBWUHG1JMM,5
B00000I1C0,A13JP5HWJZ1ZBQ,5
B00000I1C0,AIL6C2PSGE0R4,5
B00000I1C0,A2CYSH49Y0F80,5
B00000I1C0,A261MJUM3V6QQ4,2
B00000I1C0,A11TAMY84YJETI,4
B00000I1C0,A1G3TL7YWP8MQN,5
B00000I1C0,A3UH2MN2EEX00Z,5
B00000I1C0,A25JXMVG9AA1MO,4
B00000I1C0,A3S269YRWCT9WK,5
B00000I1C0,A2ZJ35IYRS8ZTC,5
B00000I1C0,A1BCOVT6ATGJKV,5
B00000I1C0,ANM9HG16D3XX5,3
B00000I1C0,A3VN5R31V6NZY0,2
B00000I1C0,AY2Q8GTE2D4L6,5
B00000I1C0,A2SOALGM4N2R25,5
B00000I1C0,A21KL804ZGMK05,5
B00000I1C0,A2CB3H2BK5JEH9,5
B00000I1C0,A1L8IG73BDSY6C,5
B00000I1C0,A8F8RN6CMJN3A,3
B00000I1C0,AX9OGYDSOZ48N,5
B00000I1C0,A30DTS4Z2TVDNP,5
B00000I1C0,A2DBMTV3YN349E,5
B00000I1C0,A1G0VFQ9198IUF,5
B00000I1C0,A100NE7N89DVC0,3
B00000I1C0,ASWQXMMU274W0,5
B00000I1C0,A1JOS58R7CG9C2,5
B00000I1C0,A3B3JM506SB8RD,4
B00000I1C0,A1QG3JF3CN7QFQ,5
B00000I1C2,A3QV4K4H0MPAMM,5
B00000I1BY,AQR9YZE1YO5EM,5
B00000I1BY,A3H6B6TLEHT89Z,5
B00000I1BY,A3CFNVFTZHONG9,3
B00000I1BY,A2ZJALA5LEQUPZ,5
B00000I1BY,A1C2ZOITIL1VV6,4
B00000I1BY,A4M2TP4WU14GB,4
B00000I1BY,A3CYIPLD9090ZK,5
B00000I1C0,APS7IH14C8AZ9,4
B00000I1C0,A2NTGZNGQPEOR0,5
B00000I1C0,A23QV5649GBRNX,1
B00000I1C0,A3J30IG4AKOYY3,4
B00000I1C0,A1W6C5JU6VZSI5,5
B00000I1C0,A3PPPKFRLJKP70,5
B00000I1C0,A22IYKCDICK3BI,5
B00000I1C0,A2W9I628I6SE1U,3
B00000I1C0,A1JHJ48J9EZNMH,5
B00000I1C0,A8AGY2EHAA4HZ,5
B00000I1C0,A1YMLZ7281LYYG,5
B00000I1C0,A2TEV7STGSS4YU,4
B00000I1C0,A2XOFC1VUX20ET,5
B00000I1C0,A22H9GTK4RGSTB,5
B00000I1C0,A275YX6GERSZRE,2
B00000I1C0,A14M0I19ZG6OPX,3
B00000I1BY,A2XHRG77HN03HN,5
B00000I1BY,A2G515G2RZ5CBS,5
B00000I1BY,A1KYUYELE9VKYJ,5
B00000I1BY,A2KV5T42HCO823,5
B00000I1BY,A1VBE6Q1N1KH67,5
B00000I1BY,A17VEEILCIOLC4,1
B00000I1BY,A3RIGBJL0HYQLM,2
B00000I1BY,ANVT697OYPT2T,5
B00000I1BY,AIWNM8IVFAY3D,4
B00000I1BY,AVFJ6R3XY4P1,5
B00000I1C3,A28EHCS3TNRASP,5
B00000I1C3,ASTPKSWO6MWLK,4
B00000I1C3,AQ81L25HHHB18,4
B00000I1C3,A2582KMXLK2P06,4
B00000I1C3,A3AZFBTD3VRKP,2
B00000I1C2,A8LR1HHW94ZM5,5
B00000I1C2,A2RHHGVF6YK8WT,2
B00000I1C2,ASCR6RUWOU1F9,1
B00000I1C2,A4Z9NHOW5LT0M,1
B00000I1C2,A2NSRIOK3V7ZE6,4
B00000I1C2,AS75EG584DV0H,3
B00000I1C2,A1Z8JN5WMMJAEA,4
B00000I1C2,A38QJZ346YCCI7,1
B00000I1C2,A2IPIVM5PB9LYB,3
B00000I1BY,A39W030C3TM7KU,5
B00000I1BY,A361SA3PEKE9G6,5
B00000I1BY,A2ESVPIS4VCGAR,3
B00000I1BY,A3BL376UMVZF,5
B00000I1BY,A3PIX8EN9ZMOLN,5
B00000I1BY,A1RUS8Q6AKZGDC,5
B00000I1BY,A1GJ7DT969U1TL,3
B00000I1BY,A3TSXK3FMQAD76,5
B00000I1BY,A1AP5OAN34R9R8,5
B00000I1BY,A213TMQJJEGKMY,5
B00000I1C1,A3PG7WTP798ZLX,5
B00000I1C1,AYOPFU3XQFXTS,5
B00000I1C1,A1WWGOQYGLCZC,1
B00000I1C1,A3RNOV4FISR8NL,5
B00000I1C1,A11TAMY84YJETI,4
B00000I1C1,AXESFDK94Y73A,5
B00000I1C1,A2OTWIU3MXN1M3,5
B00000I1C1,A7PA54DAWNFIX,5
B00000I1C1,A3E5OLBETT4R4V,5
B00000I1C1,A2W86747IH8R3S,5
B00000I1BY,A2TV5MQLYY7MWZ,5
B00000I1BY,A2LJ5IE66AHL46,5
B00000I1BY,A152RC97S5U06L,5
B00000I1BY,A1C1HDJ6VWNMWL,1
B00000I1BY,A3KD1P8KKLWW4G,4
B00000I1BY,A2UJVUFR9DXVNM,5
B00000I1BY,A8Q6ENH4F72FK,4
B00000I1BY,A3HR16QI7S44QF,5
B00000I1BY,A2D66KSHQQHOSD,5
B00000I1BY,A1EM9UZEO8792R,4
B00000I1C1,A1K8PM85NGPE3P,1
B00000I1C1,A1EUQ13Q6DPIZL,2
B00000I1C1,AIT969IM3EWSN,5
B00000I1C1,A3ULPB81JD4OGA,5
B00000I1C1,A18B906MAQ5U01,5
B00000I1C1,A31GXMYI6RJ9BG,5
B00000I1C1,A3M7O6IDQWWFF1,5
B00000I1C1,A1WMR58QZ107AH,5
B00000I1C1,A3E982THINW230,5
B00000I1C1,A2GCZ4IHC0JMK8,1
B00000I1C1,A2VBAR9882HA6G,1
B00000I1C1,A2N46TPCGOZR7U,5
B00000I1C1,A1TOC97KZIE9VY,5
B00000I1C1,A2WWL6ULY51UBU,5
B00000I1C1,A3TER28LUCM6S6,4
B00000I1C1,ALLTSUQIESAY8,2
B00000I1C1,A208R6F41H04QC,5
B00000I1C1,A14IQPHOQ9LAYH,5
B00000I1C1,ABSHL5Q8J8Q7T,5
B00000I1C1,A3B9FHNQ29S3QS,5
B00000I1BY,AMXRD8NLRMXNM,5
B00000I1BY,A3YYFKWHR1GVA,5
B00000I1BY,ATWB6LASPCPTM,5
B00000I1BY,A32FMH1EZIYHL5,5
B00000I1BY,A2F8XZO3VAIQL,5
B00000I1BY,A1IIQO2453V234,5
B00000I1BY,A3N8L1S0V94PRH,5
B00000I1BY,A2VHXA8YEV6ZA1,5
B00000I1BY,A7KQDGL84O2UP,5
B00000I1BY,A10ABCICVBQW92,4
B00000I1C1,A3IWODMA0CNX8J,5
B00000I1C1,A1RP8M5VTQXGMB,5
B00000I1C1,A2CB3H2BK5JEH9,5
B00000I1C1,A9JIR0WI45Y,1
B00000I1C1,AO3LPJG19T1D6,5
B00000I1C1,A1HGRITCKJFYG8,5
B00000I1C1,A2BJG2Q8S3Y50M,3
B00000I1C1,AX9OGYDSOZ48N,5
B00000I1C1,A123VV5UTPF46J,5
B00000I1C1,A16YZGL87HCJSQ,5
B00000I1BG,AAIKE9VRERMTU,1
B00000I1BG,A2MZ93ANXY7E14,5
B00000I1BG,A6BK6FUI0VEMN,5
B00000I1BG,A21L9RZ2WCRPDB,5
B00000I1BG,A12YZ76O8MEGH4,4
B00000I1BG,AXQ2W3M4LKJTT,5
B00000I1BG,AJKKQ75KD0BQT,5
B00000I1BG,A3MRSSTMP9NLLY,5
B00000I1BG,A2QGOAIRPFTI6X,1
B00000I1BG,A2DE3UXI0C6RY9,5
B00000I1BG,AHJE9V4JGSVKZ,2
B00000I1BG,A2X5AES7BBPT03,5
B00000I1BG,ATBL5Z2K4TQE5,4
B00000I1BG,AH3C4STJA423Y,2
B00000I1BG,A2NX6EEY3LW04X,5
B00000I1BG,AH30JUMJJTB6I,5
B00000I1BG,A2LVF3YF71X265,5
B00000I1BG,A3Q2K1IS90QMK5,5
B00000I1BG,A1CCXMPO6W9KNF,3
B00000I1BG,A26FS7Y81XIZUK,5
B00000I1C1,ADYEDOTC0U1SZ,5
B00000I1C1,A2YNGIQTLJ6KW1,5
B00000I1C1,A3P16JM80DBM99,5
B00000I1C1,ASWQXMMU274W0,5
B00000I1C1,AZ0CJXN3ZOMWL,5
B00000I1C1,A2W5427SRUZ1TG,5
B00000I1C1,AJQB6I00X8WAI,5
B00000I1C1,A17EL90GFGJDAL,4
B00000I1C1,AR7D4H7J1QJ6T,5
B00000I1C1,A2BGZ34WH1LB0Q,5
B00000I1BY,AQ0IPFCF1UM92,4
B00000I1BY,AUABE1KMK0I22,5
B00000I1BY,A3K7RA1X0WXVIX,5
B00000I1BY,A30T1PDJNVV4V4,5
B00000I1BY,A16L3C3PEQY1BY,5
B00000I1BY,A290R9MB8EBW7A,5
B00000I1BY,A2KSRJFZ2R9JK3,5
B00000I1BY,A2EA4XFJJHQWTI,5
B00000I1BY,A14YIB5CX79MR,4
B00000I1BG,A1VB2TIVN3TQVM,5
B00000I1BG,A1E1N2NDNH49JD,4
B00000I1BG,A31I2ICR4KFTPE,4
B00000I1BG,A14ZMGKTMON0O3,5
B00000I1BG,A3K6CIXV1FWRPD,5
B00000I1BG,A34UGG0WDKRTQF,3
B00000I1BG,A1G394BO0IIIBR,5
B00000I1BG,AY3Y9ROK6LRPI,3
B00000I1BG,A1SDNZZ5H1H82V,5
B00000I1BG,A2LY7GPTXH2A9B,4
B00000I1BX,A96K1ZGW56S2I,5
B00000I1BX,A2JZPBQCSRM92G,4
B00000I1BX,AO4J90YPX5RU6,4
B00000I1BX,A2KH0KQFS5TJPB,4
B00000I1BX,A1Q4ZU2Y929N0A,4
B00000I1C1,A2H641YC2VJV9A,5
B00000I1C1,A3ML48LHYJRA0P,5
B00000I1C1,A1L4B5GKPPXN4A,5
B00000I1C1,A2582KMXLK2P06,5
B00000I1C1,A3LRIXA76RTRDE,5
B00000I1C1,A3J30IG4AKOYY3,2
B00000I1C1,A3PPPKFRLJKP70,5
B00000I1BR,A29NAUO7C8N4X7,5
B00000I1BR,A1HP0P1OTBPB10,5
B00000I1BR,ANQU9NFVU5Z8N,5
B00000I1BR,A2KSRJFZ2R9JK3,5
B00000I1BR,A3OM2BCJTFATZR,5
B00000I1BR,A27S00NLW7U3VB,5
B00000I1BR,A310VYOR5EMTQ4,5
B00000I1BR,A1P088YW7SQYN7,5
B00000I1BR,A33KIQ81UGIQ9O,4
B00000I1BR,A1V8DU7FJ7I86A,5
B00000I1BG,A3D7OOFCKHZJJ1,3
B00000I1BG,A33H2ZNN1WMAI5,5
B00000I1BG,A7GXT5V1VL5UT,5
